0,0
2.55E-04,0
2.55E-04,0.001818182
5.10E-04,0.001818182
7.65E-04,0.001818182
0.001019888,0.001818182
0.001019888,0.003636364
0.00127486,0.003636364
0.001529832,0.003636364
0.001784804,0.003636364
0.001784804,0.005454545
0.002039776,0.005454545
0.002294748,0.005454545
0.00254972,0.005454545
0.00254972,0.007272727
0.002804691,0.007272727
0.002804691,0.009090909
0.003059663,0.009090909
0.003314635,0.009090909
0.003569607,0.009090909
0.003824579,0.009090909
0.004079551,0.009090909
0.004079551,0.010909091
0.004334523,0.010909091
0.004589495,0.010909091
0.004589495,0.012727273
0.004589495,0.014545455
0.004589495,0.016363636
0.004844467,0.016363636
0.005099439,0.016363636
0.005099439,0.018181818
0.005354411,0.018181818
0.005609383,0.018181818
0.005609383,0.02
0.005864355,0.02
0.005864355,0.021818182
0.006119327,0.021818182
0.006374299,0.021818182
0.006629271,0.021818182
0.006884243,0.021818182
0.007139215,0.021818182
0.007394187,0.021818182
0.007649159,0.021818182
0.007649159,0.023636364
0.007649159,0.025454545
0.007649159,0.027272727
0.007649159,0.029090909
0.007904131,0.029090909
0.008159102,0.029090909
0.008414074,0.029090909
0.008414074,0.030909091
0.008669046,0.030909091
0.008924018,0.030909091
0.008924018,0.032727273
0.00917899,0.032727273
0.009433962,0.032727273
0.009433962,0.034545455
0.009433962,0.036363636
0.009433962,0.038181818
0.009433962,0.04
0.009688934,0.04
0.009943906,0.04
0.010198878,0.04
0.01045385,0.04
0.01045385,0.041818182
0.010708822,0.041818182
0.010963794,0.041818182
0.010963794,0.043636364
0.011218766,0.043636364
0.011473738,0.043636364
0.011473738,0.045454545
0.01172871,0.045454545
0.011983682,0.045454545
0.011983682,0.047272727
0.011983682,0.049090909
0.011983682,0.050909091
0.012238654,0.050909091
0.012493626,0.050909091
0.012748598,0.050909091
0.012748598,0.052727273
0.012748598,0.054545455
0.012748598,0.056363636
0.012748598,0.058181818
0.012748598,0.06
0.01300357,0.06
0.013258542,0.06
0.013258542,0.061818182
0.013513514,0.061818182
0.013768485,0.061818182
0.013768485,0.063636364
0.014023457,0.063636364
0.014278429,0.063636364
0.014278429,0.065454545
0.014533401,0.065454545
0.014788373,0.065454545
0.014788373,0.067272727
0.015043345,0.067272727
0.015043345,0.069090909
0.015043345,0.070909091
0.015298317,0.070909091
0.015553289,0.070909091
0.015553289,0.072727273
0.015808261,0.072727273
0.015808261,0.074545455
0.015808261,0.076363636
0.016063233,0.076363636
0.016318205,0.076363636
0.016573177,0.076363636
0.016573177,0.078181818
0.016828149,0.078181818
0.016828149,0.08
0.017083121,0.08
0.017338093,0.08
0.017593065,0.08
0.017848037,0.08
0.018103009,0.08
0.018103009,0.081818182
0.018357981,0.081818182
0.018612953,0.081818182
0.018867925,0.081818182
0.018867925,0.083636364
0.018867925,0.085454545
0.019122896,0.085454545
0.019122896,0.087272727
0.019377868,0.087272727
0.01963284,0.087272727
0.01963284,0.089090909
0.01963284,0.090909091
0.019887812,0.090909091
0.020142784,0.090909091
0.020397756,0.090909091
0.020652728,0.090909091
0.0209077,0.090909091
0.0209077,0.092727273
0.0209077,0.094545455
0.021162672,0.094545455
0.021417644,0.094545455
0.021672616,0.094545455
0.021927588,0.094545455
0.02218256,0.094545455
0.022437532,0.094545455
0.022692504,0.094545455
0.022947476,0.094545455
0.023202448,0.094545455
0.02345742,0.094545455
0.023712392,0.094545455
0.023967364,0.094545455
0.023967364,0.096363636
0.024222336,0.096363636
0.024477307,0.096363636
0.024732279,0.096363636
0.024987251,0.096363636
0.025242223,0.096363636
0.025242223,0.098181818
0.025497195,0.098181818
0.025752167,0.098181818
0.026007139,0.098181818
0.026007139,0.1
0.026262111,0.1
0.026517083,0.1
0.026517083,0.101818182
0.026772055,0.101818182
0.027027027,0.101818182
0.027281999,0.101818182
0.027536971,0.101818182
0.027791943,0.101818182
0.027791943,0.103636364
0.028046915,0.103636364
0.028046915,0.105454545
0.028301887,0.105454545
0.028556859,0.105454545
0.028556859,0.107272727
0.028811831,0.107272727
0.029066803,0.107272727
0.029321775,0.107272727
0.029576747,0.107272727
0.029831719,0.107272727
0.03008669,0.107272727
0.030341662,0.107272727
0.030596634,0.107272727
0.030596634,0.109090909
0.030596634,0.110909091
0.030851606,0.110909091
0.031106578,0.110909091
0.031106578,0.112727273
0.03136155,0.112727273
0.031616522,0.112727273
0.031871494,0.112727273
0.031871494,0.114545455
0.032126466,0.114545455
0.032381438,0.114545455
0.03263641,0.114545455
0.032891382,0.114545455
0.033146354,0.114545455
0.033401326,0.114545455
0.033656298,0.114545455
0.03391127,0.114545455
0.034166242,0.114545455
0.034421214,0.114545455
0.034421214,0.116363636
0.034676186,0.116363636
0.034931158,0.116363636
0.03518613,0.116363636
0.035441101,0.116363636
0.035696073,0.116363636
0.035951045,0.116363636
0.036206017,0.116363636
0.036206017,0.118181818
0.036460989,0.118181818
0.036715961,0.118181818
0.036715961,0.12
0.036970933,0.12
0.036970933,0.121818182
0.037225905,0.121818182
0.037480877,0.121818182
0.037735849,0.121818182
0.037990821,0.121818182
0.037990821,0.123636364
0.038245793,0.123636364
0.038245793,0.125454545
0.038500765,0.125454545
0.038755737,0.125454545
0.039010709,0.125454545
0.039265681,0.125454545
0.039520653,0.125454545
0.039775625,0.125454545
0.039775625,0.127272727
0.040030597,0.127272727
0.040285569,0.127272727
0.040540541,0.127272727
0.040795512,0.127272727
0.041050484,0.127272727
0.041305456,0.127272727
0.041560428,0.127272727
0.0418154,0.127272727
0.042070372,0.127272727
0.042325344,0.127272727
0.042580316,0.127272727
0.042835288,0.127272727
0.04309026,0.127272727
0.043345232,0.127272727
0.043345232,0.129090909
0.043600204,0.129090909
0.043855176,0.129090909
0.044110148,0.129090909
0.04436512,0.129090909
0.044620092,0.129090909
0.044620092,0.130909091
0.044875064,0.130909091
0.045130036,0.130909091
0.045385008,0.130909091
0.04563998,0.130909091
0.045894952,0.130909091
0.045894952,0.132727273
0.046149924,0.132727273
0.046149924,0.134545455
0.046404895,0.134545455
0.046404895,0.136363636
0.046659867,0.136363636
0.046914839,0.136363636
0.046914839,0.138181818
0.047169811,0.138181818
0.047169811,0.14
0.047424783,0.14
0.047679755,0.14
0.047934727,0.14
0.048189699,0.14
0.048444671,0.14
0.048699643,0.14
0.048954615,0.14
0.049209587,0.14
0.049464559,0.14
0.049719531,0.14
0.049974503,0.14
0.050229475,0.14
0.050484447,0.14
0.050484447,0.141818182
0.050484447,0.143636364
0.050739419,0.143636364
0.050994391,0.143636364
0.051249363,0.143636364
0.051504335,0.143636364
0.051504335,0.145454545
0.051504335,0.147272727
0.051504335,0.149090909
0.051759306,0.149090909
0.051759306,0.150909091
0.052014278,0.150909091
0.05226925,0.150909091
0.05226925,0.152727273
0.052524222,0.152727273
0.052524222,0.154545455
0.052524222,0.156363636
0.052779194,0.156363636
0.053034166,0.156363636
0.053034166,0.158181818
0.053034166,0.16
0.053289138,0.16
0.05354411,0.16
0.05354411,0.161818182
0.053799082,0.161818182
0.054054054,0.161818182
0.054309026,0.161818182
0.054563998,0.161818182
0.054563998,0.163636364
0.05481897,0.163636364
0.055073942,0.163636364
0.055328914,0.163636364
0.055583886,0.163636364
0.055583886,0.165454545
0.055838858,0.165454545
0.05609383,0.165454545
0.056348802,0.165454545
0.056603774,0.165454545
0.056603774,0.167272727
0.056858746,0.167272727
0.057113717,0.167272727
0.057368689,0.167272727
0.057623661,0.167272727
0.057878633,0.167272727
0.058133605,0.167272727
0.058388577,0.167272727
0.058643549,0.167272727
0.058898521,0.167272727
0.059153493,0.167272727
0.059408465,0.167272727
0.059408465,0.169090909
0.059663437,0.169090909
0.059918409,0.169090909
0.060173381,0.169090909
0.060428353,0.169090909
0.060683325,0.169090909
0.060683325,0.170909091
0.060938297,0.170909091
0.060938297,0.172727273
0.061193269,0.172727273
0.061448241,0.172727273
0.061703213,0.172727273
0.061703213,0.174545455
0.061958185,0.174545455
0.062213157,0.174545455
0.062468129,0.174545455
0.062468129,0.176363636
0.0627231,0.176363636
0.0627231,0.178181818
0.062978072,0.178181818
0.063233044,0.178181818
0.063488016,0.178181818
0.063742988,0.178181818
0.06399796,0.178181818
0.06399796,0.18
0.064252932,0.18
0.064507904,0.18
0.064762876,0.18
0.065017848,0.18
0.06527282,0.18
0.065527792,0.18
0.065782764,0.18
0.066037736,0.18
0.066037736,0.181818182
0.066292708,0.181818182
0.066292708,0.183636364
0.06654768,0.183636364
0.066802652,0.183636364
0.067057624,0.183636364
0.067057624,0.185454545
0.067312596,0.185454545
0.067567568,0.185454545
0.067567568,0.187272727
0.06782254,0.187272727
0.068077511,0.187272727
0.068332483,0.187272727
0.068332483,0.189090909
0.068332483,0.190909091
0.068332483,0.192727273
0.068587455,0.192727273
0.068842427,0.192727273
0.068842427,0.194545455
0.069097399,0.194545455
0.069352371,0.194545455
0.069607343,0.194545455
0.069607343,0.196363636
0.069862315,0.196363636
0.070117287,0.196363636
0.070372259,0.196363636
0.070627231,0.196363636
0.070882203,0.196363636
0.071137175,0.196363636
0.071392147,0.196363636
0.071647119,0.196363636
0.071902091,0.196363636
0.072157063,0.196363636
0.072412035,0.196363636
0.072667007,0.196363636
0.072921979,0.196363636
0.073176951,0.196363636
0.073431922,0.196363636
0.073686894,0.196363636
0.073941866,0.196363636
0.074196838,0.196363636
0.07445181,0.196363636
0.074706782,0.196363636
0.074961754,0.196363636
0.075216726,0.196363636
0.075216726,0.198181818
0.075471698,0.198181818
0.07572667,0.198181818
0.075981642,0.198181818
0.076236614,0.198181818
0.076236614,0.2
0.076491586,0.2
0.076746558,0.2
0.07700153,0.2
0.077256502,0.2
0.077511474,0.2
0.077766446,0.2
0.077766446,0.201818182
0.077766446,0.203636364
0.078021418,0.203636364
0.07827639,0.203636364
0.078531362,0.203636364
